Identifiant station;Nom de la Station;Nom de la ligne;Niveau de pollution aux particules;Niveau de pollution;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;Mesures d’amélioration mises en place ou prévues;stop_lon;stop_lat;point_geo;pollution_air;air;niveau;actions;niveau_pollution
IDFM:monomodalStopPlace:43215;Vauboyen;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.1925522822775045;48.75897132762851;48.75897132762851, 2.1925522822775045;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:46222;Vert Galant;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.5663968806983126;48.944091645418105;48.944091645418105, 2.5663968806983126;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22109;Victor Hugo;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.2859020006220643;48.8698545716049;48.8698545716049, 2.2859020006220643;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:462988;Villiers;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3157614492393397;48.88121227337839;48.88121227337839, 2.3157614492393397;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43222;Villiers-le-Bel - Gonesse - Arnouville;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.4162467958973055;48.99377204005172;48.99377204005172, 2.4162467958973055;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22048;Volontaires;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3079833805768515;48.84141172841498;48.84141172841498, 2.3079833805768515;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:47967;Vosves;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.5994097381795305;48.51507609100275;48.51507609100275, 2.5994097381795305;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:46387;Ablon;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.4198671478914595;48.72578126379895;48.72578126379895, 2.4198671478914595;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:490917;Aéroport d'Orly;Métro 14;pas de données;pas de données;Évaluation : impossible faute d’informations;non;;;;;2.3625135570893536;48.727660875887324;48.727660875887324, 2.3625135570893536;pas de données;;Pas de données;;pas de données
IDFM:463118;Alésia;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3271926250651647;48.828152157703514;48.828152157703514, 2.3271926250651647;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:22122;Alexandre Dumas;Métro 2;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;;2.3945914186721278;48.856199097341126;48.856199097341126, 2.3945914186721278;pollution moyenne - incertitude faible;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463121;Argentine;Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.289435418542214;48.87566737659971;48.87566737659971, 2.289435418542214;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43068;Arpajon;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.2412169696111426;48.58599680822646;48.58599680822646, 2.2412169696111426;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22233;Asnières - Gennevilliers Les Courtilles;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.284372100658843;48.93060364140038;48.93060364140038, 2.284372100658843;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43071;Aulnay-sous-Bois;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.495597257086315;48.932150935734064;48.932150935734064, 2.495597257086315;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463124;Avenue Emile Zola;Métro 10;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.2950189971435506;48.84703801370517;48.84703801370517, 2.2950189971435506;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:45437;Avenue Foch;RER C;pollution moyenne;MOYENNE;Évaluation : mesures permanentes;non;;https://www.transilien.com/fr/page-corporate/mesurer-la-qualite-de-lair-interieur;mesures permanentes;;2.2747712644338454;48.86985281215763;48.86985281215763, 2.2747712644338454;pollution moyenne - incertitude faible;;Pollution moyenne;;pollution moyenne
IDFM:483314;Bagneux - Lucie Aubrac;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.317458362049886;48.80354822259104;48.80354822259104, 2.317458362049886;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:22240;Basilique de Saint-Denis;Métro 13;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3592958408126816;48.93678306532419;48.93678306532419, 2.3592958408126816;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463127;Bel-Air;Métro 6;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.400867131995259;48.84142733223358;48.84142733223358, 2.400867131995259;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463035;Billancourt;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.237891101038026;48.83191997405451;48.83191997405451, 2.237891101038026;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463131;Bobigny Pablo Picasso;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.4493013366465726;48.906366795030564;48.906366795030564, 2.4493013366465726;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43096;Bondy;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.4795800358385867;48.893965864676495;48.893965864676495, 2.4795800358385867;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463139;Cadet;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3443838837796562;48.87604838013132;48.87604838013132, 2.3443838837796562;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:22009;Campo-Formio;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.358468834639247;48.835595431233266;48.835595431233266, 2.358468834639247;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:58270;Champigny;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.510538043646919;48.80682309456137;48.80682309456137, 2.510538043646919;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:45102;Châtelet les Halles;RER D;pollution moyenne;MOYENNE;Évaluation : mesures permanentes;non;;https://air-interieur.ratp.fr/;;;2.34697651043533;48.86174503191322;48.86174503191322, 2.34697651043533;pollution moyenne - incertitude faible;;Pollution moyenne;;pollution moyenne
IDFM:22237;Châtillon-Montrouge;Métro 13;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.301717705004608;48.81075140670139;48.81075140670139, 2.301717705004608;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:47883;Chaville - Vélizy;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.1834187943404744;48.79968116446791;48.79968116446791, 2.1834187943404744;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:43110;Choisy-le-Roi;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.411287538155699;48.76387977763339;48.76387977763339, 2.411287538155699;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22150;Cité;Métro 4;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3472322349319112;48.85493384910671;48.85493384910671, 2.3472322349319112;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463162;Commerce;Métro 8;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.293851708440619;48.84458485524012;48.84458485524012, 2.293851708440619;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43115;Corbeil-Essonnes;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.472467657639279;48.61323864277619;48.61323864277619, 2.472467657639279;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:411440;Creil;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.46892902764167;49.264185555044406;49.264185555044406, 2.46892902764167;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463056;Créteil - Préfecture;Métro 8;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.4593051692912615;48.77975652677895;48.77975652677895, 2.4593051692912615;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463171;Etienne Marcel;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3489761968791085;48.86370301202431;48.86370301202431, 2.3489761968791085;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:22393;Fort d'Aubervilliers;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.404075377271855;48.91475665506255;48.91475665506255, 2.404075377271855;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:462997;Gambetta;Métro 3B;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.398537305704572;48.865032564464;48.865032564464, 2.398537305704572;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463046;Gare de Lyon;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.373100581933962;48.84467563174822;48.84467563174822, 2.373100581933962;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:470195;Gare de Lyon;RER A;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;;2.376365660931201;48.84340211646564;48.84340211646564, 2.376365660931201;pollution moyenne - incertitude faible;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:45860;Grand Bourg;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.4348387319350167;48.64880840591746;48.64880840591746, 2.4348387319350167;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:21906;Havre-Caumartin;Métro 3;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3274627984235092;48.87346783937801;48.87346783937801, 2.3274627984235092;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43082;Houilles - Carrières-sur-Seine;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.1851757042018707;48.92034757911033;48.92034757911033, 2.1851757042018707;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:46366;Ivry-sur-Seine;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.391677280020743;48.8139591342409;48.8139591342409, 2.391677280020743;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22118;Jaurès;Métro 2;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.370269867509251;48.88159683079925;48.88159683079925, 2.370269867509251;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:43135;Joinville-le-Pont;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.4638739495546496;48.82119737360793;48.82119737360793, 2.4638739495546496;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:463077;Jussieu;Métro 10;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.354944184375758;48.8462878950311;48.8462878950311, 2.354944184375758;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:45739;Juvisy;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.383334629403869;48.68970940912314;48.68970940912314, 2.383334629403869;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:462982;La Chapelle;Métro 2;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.360430336162137;48.88447648340964;48.88447648340964, 2.360430336162137;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:43140;La Courneuve - Aubervilliers;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.3861140570949475;48.92429743203911;48.92429743203911, 2.3861140570949475;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22227;La Fourche;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3256869607667356;48.887424510518066;48.887424510518066, 2.3256869607667356;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:47046;La Hacquinière;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.1516106103390045;48.695299548452454;48.695299548452454, 2.1516106103390045;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:47939;La Norville - Saint-Germain-lès-Arpajon;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.266215906699314;48.59111916474817;48.59111916474817, 2.266215906699314;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:43231;Le Bourget;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.425825637815098;48.930744340383264;48.930744340383264, 2.425825637815098;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:43127;Le Chénay Gagny;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.5527724908646303;48.877159125382796;48.877159125382796, 2.5527724908646303;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:45784;Le Mée;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.6255537322060074;48.538746730738936;48.538746730738936, 2.6255537322060074;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:53784;Le Vésinet - Centre;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.1343339900216813;48.89013759185911;48.89013759185911, 2.1343339900216813;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:22232;Les Agnettes;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.286263202479002;48.92308777796361;48.92308777796361, 2.286263202479002;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:22146;Les Halles;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.34600573656331;48.86252665962869;48.86252665962869, 2.34600573656331;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:58288;Les Yvris Noisy-le-Grand;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.5799804563719477;48.82311348135466;48.82311348135466, 2.5799804563719477;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22194;Madeleine;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3260272117729994;48.86956561611772;48.86956561611772, 2.3260272117729994;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:21961;Madeleine;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3258100487932776;48.87054467671624;48.87054467671624, 2.3258100487932776;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:483904;Mairie d'Aubervilliers;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3807826993163266;48.913739225808136;48.913739225808136, 2.3807826993163266;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:21941;Mairie de Montreuil;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.4418193772459085;48.8622744369706;48.8622744369706, 2.4418193772459085;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:480330;Mairie de Saint-Ouen;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3335458072132695;48.91164217552501;48.91164217552501, 2.3335458072132695;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:43156;Maisse;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.393493661032251;48.39367132989446;48.39367132989446, 2.393493661032251;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463214;Malakoff - Rue Etienne Dolet;Métro 13;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.2971240100835835;48.81533836595972;48.81533836595972, 2.2971240100835835;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:58774;Massy - Palaiseau;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.2587677282577334;48.72551907437078;48.72551907437078, 2.2587677282577334;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:47940;Massy - Verrières;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.273978779055319;48.7349579552114;48.7349579552114, 2.273978779055319;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:21904;Michel-Ange - Molitor;Métro 10;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.2618218573220084;48.84515597018703;48.84515597018703, 2.2618218573220084;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:21982;Mirabeau;Métro 10;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.2730641263728333;48.84707750734599;48.84707750734599, 2.2730641263728333;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43164;Mitry - Claye;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.6422341369736606;48.9757479508066;48.9757479508066, 2.6422341369736606;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:462955;Montparnasse Bienvenue;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;;2.3212187199903807;48.84213060781436;48.84213060781436, 2.3212187199903807;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22157;Montparnasse Bienvenue;Métro 13;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.320983883036087;48.84231364506487;48.84231364506487, 2.320983883036087;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:490789;Montreuil - Hôpital;Métro 11;pas de données;pas de données;Évaluation : impossible faute d’informations;non;;;;;2.4546692358364623;48.878269829247664;48.878269829247664, 2.4546692358364623;pas de données;;Pas de données;;pas de données
IDFM:monomodalStopPlace:45705;Musée d'Orsay;RER C;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;;;campagne de mesure ponctuelle;;2.326623034830927;48.860365575927474;48.860365575927474, 2.326623034830927;pollution moyenne - incertitude faible;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:487011;Nanterre-La-Folie;RER E;station aérienne;station aérienne;;non;;https://air-interieur.ratp.fr/;;;2.226568794458685;48.897581324774116;48.897581324774116, 2.226568794458685;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22080;Nation;Métro 1;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3958439887237373;48.848084289973976;48.848084289973976, 2.3958439887237373;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:43172;Neuilly-Plaisance;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.5145898211367705;48.85252451313788;48.85252451313788, 2.5145898211367705;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:47879;Neuville Université;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.078348820578231;49.01374275942672;49.01374275942672, 2.078348820578231;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:463059;Oberkampf;Métro 5;pollution élevée;ELEVE;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;;2.3686045625807752;48.86464456516527;48.86464456516527, 2.3686045625807752;pollution élevée - incertitude faible;;Pollution élevée;Action(s) d'amélioration de la qualité de l'air en cours;pollution élevée
IDFM:463246;Opéra;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.331128974301561;48.87150983278418;48.87150983278418, 2.331128974301561;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:48489;Orangis Bois de l'Epine;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.40769076622141;48.6363396147683;48.6363396147683, 2.40769076622141;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:411421;Orry-la-Ville - Coye;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.489862086302069;49.13840546145438;49.13840546145438, 2.489862086302069;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:22079;Palais Royal - Musée du Louvre;Métro 1;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3364543677542517;48.86222226557415;48.86222226557415, 2.3364543677542517;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:462947;Pasteur;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3126518981045816;48.84282366881032;48.84282366881032, 2.3126518981045816;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:44314;Péreire Levallois;RER C;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;;;campagne de mesure ponctuelle;;2.2992286819828145;48.88602700780433;48.88602700780433, 2.2992286819828145;pollution moyenne - incertitude faible;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:57674;Petit Jouy Les Loges;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.1468519693445356;48.77123768805397;48.77123768805397, 2.1468519693445356;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463230;Philippe Auguste;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.390497596745289;48.858089428135756;48.858089428135756, 2.390497596745289;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463098;Picpus;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.4012745388223746;48.84510324750185;48.84510324750185, 2.4012745388223746;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22397;Pierre et Marie Curie;Métro 7;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.377246886036494;48.815836500997094;48.815836500997094, 2.377246886036494;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
